LEC-D-IDF-B,LEC-D-IDF-B,10.100.101.17,172.16.244.4,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3234K0C0:,
LEC-D-IDF-C,LEC-D-IDF-C,10.100.101.18,172.16.244.5,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3234K0CB:,
LEC-DC-AIRWAVE,LEC-DC-AIRWAVE,10.100.101.27,172.16.30.25,Aruba,1,Airwave,8.2.8.2,W0000045244,
LEC-DC-ARUBA1,LEC-DC-ARUBA1,10.100.101.19,10.10.1.210,Aruba,1,MM-HW-5K,8.6.0.15,TWDLK350F:,
LEC-DC-ARUBA2,LEC-DC-ARUBA2,10.100.101.20,10.10.1.220,Aruba,1,MM-HW-5K,8.6.0.15,TWDLK350D:,
LEC-DC-ARUBA3,LEC-DC-ARUBA3,10.100.101.21,10.10.1.131,Aruba,1,A7240-US,8.6.0.15,CX0001086:,
LEC-DC-ARUBA4,LEC-DC-ARUBA4,10.100.101.22,10.10.1.141,Aruba,1,A7240-US,8.6.0.15,CX0001051:,
LEC-DC-ARUBA5,LEC-DC-ARUBA5,10.100.101.23,10.10.1.151,Aruba,1,A7240-US,8.6.0.15,CX0001046:,
LEC-DC-CLEARPASS1,LEC-DC-CLEARPASS1,10.100.101.24,172.16.30.70,Aruba,1,\\C2000 (R210)\\,6.8.9.120997,2JMK842:,
LEC-DC-CLEARPASS2,LEC-DC-CLEARPASS2,10.100.101.25,172.16.30.71,Aruba,1,\\C2000 (R210)\\,6.8.9.120997,3YDF842:,
LEC-DC-CORE,LEC-DC-CORE,10.100.101.12,192.168.20.20,Brocade,2,ICX7750-48XGF 48-port Management Module,SWR08030p,CRH3330N019:CRH3330N00R:,
LEC-DC-DMZ,LEC-DC-DMZ,10.100.101.13,192.168.20.240,Brocade,2,ICX7450-24P POE 24-port Management Module,SPR08030p,CYU3309N04K:CYU3309N01N:,
LEC-DC-Infoblox-1,LEC-DC-Infoblox-1,10.100.101.154,192.168.20.76,Infoblox,1,Server,None,None,
