RPC000125,RP-TMP-SW-IDFC-S1,10.100.182.77,10.189.35.42,Juniper,4,ex3400-48p,15.1X53-D58.3,NY0218351812:NY0218351270:NY0218351654:NY0218351791:,
RPC000126,RP-TMP-SW-IDFI-S1,10.100.182.78,10.189.35.19,Juniper,4,ex3400-48p,15.1X53-D58.3,NY0218351900:NY0218351439:NY0218351503:NY0218351970:,
RPC000127,RP-TMP-SW-LR,10.100.182.79,10.189.35.26,Juniper,1,ex3400-48p,15.1X53-D58.3,NY0218321660:,
RPC000128,RP-TMP-SW-MCRC,10.100.182.80,10.189.35.22,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0218490284:,
RPC000129,RP-TMP-SW-MDF-S1,10.100.182.81,10.189.35.15,Juniper,4,ex3400-48p,15.1X53-D58.3,NY0218351996:NY0218351401:NY0218351344:NY0218350562:,
RPC000130,RP-TMP-SW-PBX,10.100.182.82,10.189.35.40,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0218490059:,
RPC000131,RP-TMP-SW-PS,10.100.182.83,10.189.35.17,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0218330284:,
RPC000132,RP-TMP-SW-PSTWALL,10.100.182.84,10.189.35.3,Juniper,1,ex3400-48p,15.1X53-D58.3,NY0218351930:,
RPC000133,RP-TMP-SW-PW2NDFL,10.100.182.85,10.189.35.33,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0218330218:,
RPC000134,RP-TMP-SW-SECBLDG,10.100.182.86,10.189.35.35,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0218490175:,
RPC000135,RP-TMP-SW-SITECH-S1,10.100.182.87,10.189.35.12,Juniper,2,ex3400-48p,15.1X53-D58.3,NY0218511696:NY0218351965:,
RPC000136,RP-TMP-SW-SM,10.100.182.88,10.189.35.24,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0218330264:,
RPC000137,RP-TMP-SW-TRKSHOP,10.100.182.89,10.189.35.28,Juniper,1,ex3400-48p,15.1X53-D58.3,NY0218352109:,
RPC000138,RP-TMP-SW-WH,10.100.182.90,10.189.35.36,Juniper,1,ex3400-24p,15.1X53-D58.3,NW0218490227:,
RPC000139,RP-TTX-SW01,10.100.182.91,10.189.75.5,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0219270607:,
RPC000140,RP-WCC-CORE-01-S1,10.100.182.92,10.189.3.1,Juniper,2,ex4600-40f,18.4R3-S9.2,TC3718290506:TC3718210193:,
RPC000141,RP-WCC-SW-BLDG-C,10.100.182.93,10.189.9.4,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218512077:,
RPC000142,RP-WCC-SW-BLDG-G,10.100.182.94,10.189.8.132,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0219420014:,
RPC000143,RP-WCC-SW-BLDG-J,10.100.182.95,10.189.8.68,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0218490411:,
RPC000144,RP-WCC-SW-FLR1-IDF-S1,10.100.182.96,10.189.1.4,Juniper,4,ex3400-48p,20.2R3.9,NY0218320495:NY0218321612:NY0218320764:NY0218321492:,
RPC000145,RP-WCC-SW-FLR2-IDF-S1,10.100.182.97,10.189.2.4,Juniper,4,ex3400-48p,20.2R3.9,NY0218320526:NY0218320769:NY0218320516:NY0218320550:,
RPC000146,RP-WCC-SW-FLR3-IDF-S1,10.100.182.98,10.189.5.4,Juniper,4,ex3400-48p,20.2R3.9,NY0218320645:NY0218320459:NY0218320402:NY0218320791:,
RPC000147,RP-WCC-SW-FLR4-CONF,10.100.182.99,10.189.4.141,Juniper,1,ex2200-c-12t-2g,12.3R12-S15,GP0218060052:,
RPC000148,RP-WCC-SW-FLR4-IDF-S1,10.100.182.100,10.189.4.4,Juniper,4,ex3400-48p,20.2R3.9,NY0218321959:NY0218320464:NY0218511802:NY0218512447:,
RPC000149,RP-WCC-SW-GUARD,10.100.182.101,10.189.9.6,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218511057:,
RPC000150,RP-WCC-SW-LEARNLAB,10.100.182.102,10.189.7.12,Juniper,1,ex3400-48p,18.2R3-S8.5,NY0218320521:,
RPC000151,RP-WCC-SW-MACHINE,10.100.182.103,10.189.8.5,Juniper,1,ex3400-48p,20.2R3.9,NY0216420330:,
RPC000152,RP-WCC-SW-MACHINE-2,10.100.182.104,10.189.8.6,Juniper,1,ex3400-24p,18.2R3-S8.5,NW0216430546:,
RPC000153,RP-WCC-SW-NURSE-IDF-1-S1,10.100.182.105,10.189.7.4,Juniper,3,ex3400-48p,20.2R3.9,NY0218511519:NY0218352062:NY0218352299:,
